,Year,RK_x,Team,League_x,G_x,AB,R_x,H_x,2B,3B,HR_x,RBI,BB_x,SO_x,SB_x,CS_x,AVG▼_x,OBP,SLG,OPS,RK_y,League_y,W,L,ERA,G_y,GS_x,SV,SVO,IP,H_y,R_y,ER,HR_y,BB_y,SO_y,AVG▼_y,WHIP,RK,League,G,GS_y,INN,TC,PO,A,E,DP,SB_y,CS_y,SBPCT,PB,C_WP,FPCT▼,DER,Playoff
389,2006.0,30,Tampa Bay Devil Rays,AL,162,5474,689,1395,267,33,190,650,441,1106,134,52,0.255,0.314,0.42,0.733,2,AL,61,101,4.96,162,162,33,54,1420.1,1600,856,782,180,606,979,0.28600000000000003,1.55,24,AL,162,1458,12783.0,5971,4261,1594,116,156,108,46,0.701,8,70,0.981,0.6709999999999999,0.0
390,2005.0,1,Boston Red Sox,AL,162,5626,910,1579,339,21,199,863,653,1044,45,12,0.281,0.35700000000000004,0.45399999999999996,0.8109999999999999,7,AL,95,67,4.74,162,162,38,57,1429.0,1550,805,752,164,440,959,0.276,1.39,24,AL,162,1458,12861.0,6019,4287,1623,109,135,87,29,0.75,13,56,0.982,0.684,1.0
391,2005.0,2,New York Yankees,AL,162,5624,886,1552,259,16,229,847,637,989,84,27,0.276,0.355,0.45,0.805,9,AL,95,67,4.52,162,162,46,67,1430.2,1495,789,718,164,463,985,0.26899999999999996,1.37,12,AL,162,1458,12876.0,6075,4292,1688,95,151,125,50,0.7140000000000001,11,37,0.9840000000000001,0.688,1.0
392,2005.0,3,Tampa Bay Devil Rays,AL,162,5552,750,1519,289,40,157,717,412,990,151,49,0.27399999999999997,0.32899999999999996,0.425,0.754,4,AL,67,95,5.39,162,162,43,69,1421.2,1570,936,851,194,615,949,0.28,1.54,30,AL,162,1458,12795.0,5835,4265,1446,124,139,68,45,0.602,13,53,0.9790000000000001,0.6829999999999999,0.0
393,2005.0,4,Florida Marlins,NL,162,5502,717,1499,306,32,128,678,512,918,96,38,0.272,0.33899999999999997,0.409,0.748,13,NL,83,79,4.16,162,162,42,60,1442.1,1459,732,666,116,563,1125,0.266,1.4,16,NL,162,1458,12981.0,6089,4327,1659,103,177,118,38,0.7559999999999999,9,45,0.983,0.68,0.0
394,2005.0,5,Detroit Tigers,AL,162,5602,723,1521,283,45,168,678,384,1038,66,28,0.272,0.321,0.428,0.75,8,AL,71,91,4.51,162,162,37,57,1435.2,1504,787,719,193,461,907,0.272,1.37,23,AL,162,1458,12921.0,6208,4307,1791,110,171,60,49,0.55,4,53,0.982,0.6970000000000001,0.0
395,2005.0,6,Cleveland Indians,AL,162,5609,790,1522,337,30,207,760,503,1093,62,36,0.271,0.33399999999999996,0.45299999999999996,0.787,28,AL,93,69,3.61,162,162,51,66,1452.2,1363,642,582,157,413,1050,0.247,1.22,18,AL,162,1458,13074.0,6110,4358,1646,106,156,103,33,0.757,6,26,0.983,0.7090000000000001,0.0
396,2005.0,7,Los Angeles Angels,AL,162,5624,761,1520,278,30,147,726,447,848,161,57,0.27,0.325,0.409,0.7340000000000001,23,AL,95,67,3.68,162,162,54,71,1464.1,1419,643,598,158,443,1126,0.254,1.27,4,AL,162,1458,13179.0,6001,4393,1521,87,139,68,42,0.618,13,70,0.986,0.701,1.0
397,2005.0,8,St. Louis Cardinals,NL,162,5538,805,1494,287,26,170,757,534,947,83,36,0.27,0.33899999999999997,0.423,0.762,21,NL,100,62,3.49,162,162,48,65,1445.2,1399,634,560,153,443,974,0.257,1.27,13,NL,162,1458,13011.0,6388,4337,1951,100,196,32,33,0.49200000000000005,12,41,0.9840000000000001,0.7020000000000001,1.0
398,2005.0,9,Chicago Cubs,NL,162,5584,703,1506,323,23,194,674,419,920,65,39,0.27,0.324,0.44,0.764,26,NL,79,83,4.19,162,162,39,58,1440.0,1357,714,671,186,576,1256,0.25,1.34,15,NL,162,1458,12960.0,6079,4320,1658,101,136,90,40,0.6920000000000001,6,57,0.983,0.6990000000000001,0.0
399,2005.0,10,Philadelphia Phillies,NL,162,5542,807,1494,282,35,167,760,639,1083,116,27,0.27,0.348,0.423,0.772,24,NL,88,74,4.21,162,162,40,63,1435.0,1379,726,672,189,487,1159,0.253,1.3,7,NL,162,1458,12915.0,6003,4305,1608,90,132,82,26,0.759,12,36,0.985,0.7040000000000001,0.0
400,2005.0,11,Baltimore Orioles,AL,162,5551,729,1492,296,27,189,700,447,902,83,37,0.26899999999999996,0.327,0.434,0.7609999999999999,16,AL,74,88,4.56,162,162,38,57,1427.2,1458,800,724,180,580,1052,0.263,1.43,21,AL,162,1458,12849.0,6069,4283,1679,107,154,115,34,0.772,13,70,0.982,0.693,0.0
401,2005.0,12,Texas Rangers,AL,162,5716,865,1528,311,29,260,834,495,1112,67,15,0.267,0.32899999999999996,0.46799999999999997,0.7979999999999999,5,AL,79,83,4.96,162,162,46,68,1440.0,1589,858,794,159,522,932,0.27899999999999997,1.47,22,AL,162,1458,12960.0,6106,4320,1678,108,149,69,26,0.726,11,44,0.982,0.6809999999999999,0.0
402,2005.0,13,Colorado Rockies,NL,162,5542,740,1477,280,34,150,704,509,1103,65,32,0.267,0.33299999999999996,0.41100000000000003,0.7440000000000001,3,NL,67,95,5.13,162,162,37,63,1418.2,1600,862,808,175,604,981,0.287,1.55,27,NL,162,1458,12768.0,6080,4256,1706,118,158,102,37,0.7340000000000001,14,65,0.981,0.6709999999999999,0.0
403,2005.0,14,Toronto Blue Jays,AL,162,5581,775,1480,307,39,136,735,486,955,72,35,0.265,0.331,0.40700000000000003,0.738,14,AL,80,82,4.06,162,162,35,56,1447.0,1475,705,653,185,444,958,0.264,1.33,11,AL,162,1458,13023.0,6193,4341,1757,95,154,100,35,0.741,6,39,0.985,0.7,0.0
404,2005.0,15,Atlanta Braves,NL,162,5486,769,1453,308,37,184,733,534,1084,92,32,0.265,0.33299999999999996,0.435,0.768,11,NL,90,72,3.98,162,162,38,62,1443.2,1487,674,639,145,520,929,0.268,1.39,1,NL,162,1458,12993.0,6219,4331,1802,86,170,89,36,0.7120000000000001,8,42,0.986,0.6940000000000001,1.0
405,2005.0,16,Kansas City Royals,AL,162,5503,701,1445,289,34,126,653,424,1008,53,33,0.263,0.32,0.396,0.716,1,AL,56,106,5.49,162,162,25,43,1413.1,1640,935,862,178,580,924,0.29100000000000004,1.57,29,AL,162,1458,12720.0,6011,4240,1646,125,163,70,44,0.614,5,69,0.9790000000000001,0.6659999999999999,0.0
406,2005.0,17,Oakland Athletics,AL,162,5627,772,1476,310,20,155,739,537,819,31,22,0.262,0.33,0.40700000000000003,0.737,30,AL,88,74,3.69,162,162,38,56,1450.1,1315,658,594,154,504,1075,0.24100000000000002,1.25,2,AL,162,1458,13053.0,6088,4351,1649,88,166,109,25,0.813,5,41,0.986,0.715,0.0
407,2005.0,18,Chicago White Sox,AL,162,5529,741,1450,253,23,200,713,435,1002,137,67,0.262,0.322,0.425,0.747,27,AL,99,63,3.61,162,162,54,73,1475.2,1392,645,592,167,459,1040,0.249,1.25,9,AL,162,1458,13281.0,6191,4427,1670,94,166,103,25,0.805,9,65,0.985,0.7120000000000001,1.0
408,2005.0,19,San Francisco Giants,NL,162,5462,649,1427,299,26,128,617,431,901,71,35,0.261,0.319,0.396,0.7140000000000001,15,NL,75,87,4.33,162,162,46,74,1444.1,1456,745,695,151,592,972,0.263,1.42,6,NL,162,1458,12999.0,6053,4333,1630,90,146,78,54,0.591,5,38,0.985,0.6990000000000001,0.0
409,2005.0,20,Cincinnati Reds,NL,163,5565,820,1453,335,15,222,784,611,1303,72,23,0.261,0.33899999999999997,0.446,0.785,2,NL,73,89,5.15,163,163,31,47,1433.0,1657,889,820,219,492,955,0.29,1.5,19,NL,163,1467,12897.0,5990,4299,1587,104,133,76,35,0.685,9,53,0.983,0.677,0.0
410,2005.0,21,Milwaukee Brewers,NL,162,5448,726,1413,327,19,175,689,531,1162,79,34,0.259,0.331,0.423,0.754,25,NL,81,81,3.97,162,162,46,67,1438.0,1382,697,635,169,569,1173,0.251,1.36,28,NL,162,1458,12942.0,5915,4314,1482,119,139,86,34,0.7170000000000001,8,66,0.98,0.696,0.0
411,2005.0,22,Pittsburgh Pirates,NL,162,5573,680,1445,292,38,139,656,471,1092,73,30,0.259,0.322,0.4,0.723,12,NL,67,95,4.42,162,162,35,47,1436.0,1456,769,706,162,612,958,0.267,1.44,26,NL,162,1458,12924.0,6228,4308,1803,117,193,64,36,0.64,16,53,0.981,0.6940000000000001,0.0
412,2005.0,23,Minnesota Twins,AL,162,5564,688,1441,269,32,134,644,485,978,102,44,0.259,0.32299999999999995,0.391,0.7140000000000001,19,AL,83,79,3.71,162,162,44,60,1464.1,1458,662,604,169,348,965,0.261,1.23,14,AL,162,1458,13179.0,6259,4393,1764,102,171,44,36,0.55,9,35,0.9840000000000001,0.7020000000000001,0.0
413,2005.0,24,New York Mets,NL,162,5505,722,1421,279,32,175,683,486,1075,153,40,0.258,0.322,0.41600000000000004,0.738,22,NL,83,79,3.76,162,162,38,59,1435.2,1390,648,599,135,491,1012,0.255,1.31,20,NL,162,1458,12921.0,6070,4307,1657,106,146,107,25,0.8109999999999999,5,32,0.983,0.7,0.0
414,2005.0,25,San Diego Padres,NL,162,5502,684,1416,269,39,130,655,600,977,99,44,0.257,0.33299999999999996,0.391,0.7240000000000001,20,NL,82,80,4.13,162,162,45,65,1455.1,1452,726,668,146,503,1133,0.259,1.34,25,NL,162,1458,13098.0,6004,4366,1529,109,136,94,25,0.79,12,36,0.982,0.69,1.0
415,2005.0,26,Houston Astros,NL,163,5462,693,1400,281,32,161,654,481,1037,115,44,0.256,0.322,0.408,0.73,29,NL,89,73,3.51,163,163,45,58,1443.0,1336,609,563,155,440,1164,0.24600000000000002,1.23,5,NL,163,1467,12987.0,6118,4329,1700,89,146,53,31,0.631,6,38,0.985,0.706,1.0
416,2005.0,27,Arizona Diamondbacks,NL,162,5550,696,1419,291,27,191,670,606,1094,67,26,0.256,0.332,0.42100000000000004,0.754,6,NL,77,85,4.84,162,162,45,62,1456.1,1580,856,783,193,537,1038,0.278,1.45,8,NL,162,1458,13107.0,6257,4369,1794,94,159,78,28,0.736,11,58,0.985,0.6829999999999999,0.0
417,2005.0,28,Seattle Mariners,AL,162,5507,699,1408,289,34,130,657,466,986,102,47,0.256,0.317,0.391,0.7090000000000001,10,AL,69,93,4.49,162,162,39,59,1427.2,1483,751,712,179,496,892,0.268,1.39,3,AL,162,1458,12849.0,5944,4283,1575,86,144,89,43,0.674,14,36,0.986,0.701,0.0
418,2005.0,29,Los Angeles Dodgers,NL,162,5433,685,1374,284,21,149,653,541,1094,58,35,0.253,0.326,0.395,0.721,17,NL,71,91,4.38,162,162,40,59,1427.1,1434,755,695,182,471,1004,0.263,1.33,17,NL,162,1458,12846.0,6115,4282,1727,106,141,130,34,0.7929999999999999,9,36,0.983,0.7,0.0
419,2005.0,30,Washington Nationals,NL,162,5426,639,1367,311,32,117,615,491,1090,45,45,0.252,0.322,0.386,0.708,18,NL,81,81,3.87,162,162,51,69,1458.0,1456,673,627,140,539,997,0.262,1.37,10,NL,162,1458,13122.0,6014,4374,1548,92,156,76,41,0.65,7,49,0.985,0.698,0.0
420,2004.0,1,Anaheim Angels,AL,162,5675,836,1603,272,37,162,783,450,942,143,46,0.282,0.341,0.429,0.77,21,AL,92,70,4.28,162,162,50,67,1454.1,1476,734,692,170,502,1164,0.263,1.36,7,AL,162,1458,13089.0,5964,4363,1511,90,126,87,44,0.664,11,61,0.985,0.6859999999999999,1.0
421,2004.0,2,Boston Red Sox,AL,162,5720,949,1613,373,25,222,912,659,1189,68,30,0.282,0.36,0.47200000000000003,0.8320000000000001,27,AL,98,64,4.18,162,162,36,49,1451.1,1430,768,674,159,447,1132,0.255,1.29,23,AL,162,1458,13062.0,6122,4354,1650,118,129,123,31,0.799,21,39,0.981,0.6920000000000001,1.0
422,2004.0,3,Baltimore Orioles,AL,162,5736,842,1614,319,18,169,803,528,949,101,41,0.281,0.345,0.43200000000000005,0.7759999999999999,19,AL,78,84,4.7,162,162,27,47,1455.1,1488,830,760,159,687,1090,0.264,1.49,19,AL,162,1458,13098.0,6159,4366,1683,110,161,82,39,0.6779999999999999,15,68,0.982,0.685,0.0
423,2004.0,4,St. Louis Cardinals,NL,162,5555,855,1544,319,24,214,817,548,1085,111,47,0.278,0.344,0.46,0.804,29,NL,105,57,3.75,162,162,57,73,1453.2,1378,659,605,169,440,1041,0.251,1.25,9,NL,162,1458,13083.0,6292,4361,1834,97,154,53,29,0.6459999999999999,9,42,0.985,0.71,1.0
424,2004.0,5,Cleveland Indians,AL,162,5676,858,1565,345,29,184,820,606,1009,94,55,0.276,0.35100000000000003,0.444,0.795,9,AL,80,82,4.81,162,162,32,60,1466.2,1553,857,784,201,579,1115,0.271,1.45,17,AL,162,1458,13200.0,6182,4400,1676,106,152,117,40,0.745,15,43,0.983,0.684,0.0
425,2004.0,6,Colorado Rockies,NL,162,5577,833,1531,331,34,202,795,568,1181,44,33,0.275,0.345,0.455,0.8,1,NL,68,94,5.54,162,162,36,70,1435.1,1634,923,883,198,697,947,0.29,1.62,4,NL,162,1458,12918.0,6218,4306,1823,89,161,111,32,0.7759999999999999,15,66,0.986,0.68,0.0
426,2004.0,7,San Diego Padres,NL,162,5573,768,1521,304,32,139,722,566,910,52,25,0.273,0.342,0.414,0.7559999999999999,20,NL,87,75,4.03,162,162,44,64,1441.0,1460,705,645,184,422,1079,0.263,1.31,20,NL,162,1458,12969.0,6033,4323,1602,108,146,69,25,0.7340000000000001,9,27,0.982,0.693,0.0
427,2004.0,8,Detroit Tigers,AL,162,5623,827,1531,284,54,201,800,518,1144,86,50,0.272,0.337,0.449,0.7859999999999999,4,AL,72,90,4.93,162,162,35,63,1439.2,1542,844,788,190,530,995,0.275,1.44,30,AL,162,1458,12957.0,6175,4319,1712,144,160,71,41,0.634,10,71,0.977,0.684,0.0
428,2004.0,9,San Francisco Giants,NL,162,5546,850,1500,314,33,183,805,705,874,43,23,0.27,0.35700000000000004,0.43799999999999994,0.795,17,NL,91,71,4.29,162,162,46,74,1457.0,1481,770,695,161,548,1020,0.265,1.39,11,NL,162,1458,13113.0,6209,4371,1737,101,153,72,24,0.75,11,52,0.9840000000000001,0.6940000000000001,0.0
429,2004.0,10,Atlanta Braves,NL,162,5570,803,1503,304,37,178,767,587,1158,86,32,0.27,0.34299999999999997,0.434,0.777,14,NL,96,66,3.74,162,162,48,68,1450.0,1475,668,603,154,523,1025,0.265,1.38,21,NL,162,1458,13050.0,6257,4350,1791,116,171,91,29,0.758,10,36,0.981,0.688,1.0
430,2004.0,11,Seattle Mariners,AL,162,5722,698,1544,276,20,136,658,492,1058,110,42,0.27,0.331,0.396,0.727,15,AL,63,99,4.76,162,162,28,49,1459.1,1498,823,772,212,575,1036,0.265,1.42,18,AL,162,1458,13134.0,5954,4378,1473,103,140,64,38,0.627,11,45,0.983,0.7,0.0
431,2004.0,12,Oakland Athletics,AL,162,5728,793,1545,336,15,189,752,608,1061,47,22,0.27,0.34299999999999997,0.433,0.7759999999999999,22,AL,91,71,4.17,162,162,35,63,1471.1,1466,742,682,164,544,1034,0.262,1.37,6,AL,162,1458,13242.0,6314,4414,1809,91,172,74,49,0.602,14,39,0.986,0.696,0.0
432,2004.0,13,New York Yankees,AL,162,5527,897,1483,281,20,242,863,670,982,84,33,0.268,0.353,0.45799999999999996,0.8109999999999999,8,AL,101,61,4.69,162,162,59,76,1443.2,1532,808,752,182,445,1058,0.271,1.37,14,AL,162,1458,12993.0,6001,4331,1571,99,148,90,32,0.738,13,57,0.9840000000000001,0.687,1.0
433,2004.0,14,Chicago Cubs,NL,162,5628,789,1508,308,29,235,755,489,1080,66,28,0.268,0.32799999999999996,0.45799999999999996,0.7859999999999999,30,NL,89,73,3.81,162,162,42,66,1465.1,1363,665,621,169,545,1346,0.247,1.3,3,NL,162,1458,13188.0,6061,4396,1579,86,126,108,39,0.735,9,50,0.986,0.696,0.0
434,2004.0,15,Chicago White Sox,AL,162,5534,865,1481,284,19,242,823,499,1030,78,51,0.268,0.33299999999999996,0.457,0.79,7,AL,83,79,4.91,162,162,34,46,1432.1,1505,831,782,224,527,1013,0.272,1.42,13,AL,162,1458,12891.0,6064,4297,1667,100,167,90,48,0.652,14,43,0.9840000000000001,0.6940000000000001,0.0
435,2004.0,16,Philadelphia Phillies,NL,162,5643,840,1505,303,23,215,802,645,1133,100,27,0.267,0.345,0.44299999999999995,0.7879999999999999,18,NL,86,76,4.45,162,162,43,68,1462.2,1488,781,724,214,502,1070,0.264,1.36,2,NL,162,1458,13164.0,6098,4388,1629,81,142,103,26,0.7979999999999999,7,40,0.987,0.7040000000000001,0.0
436,2004.0,17,Houston Astros,NL,162,5468,803,1458,294,36,187,756,590,999,89,30,0.267,0.342,0.436,0.778,25,NL,92,70,4.05,162,162,47,70,1443.0,1416,698,650,174,525,1282,0.258,1.35,15,NL,162,1458,12987.0,6050,4329,1620,101,136,101,39,0.721,4,45,0.983,0.6859999999999999,1.0
437,2004.0,18,Texas Rangers,AL,162,5615,860,1492,323,34,227,825,500,1099,69,36,0.266,0.32899999999999996,0.457,0.7859999999999999,5,AL,89,73,4.53,162,162,52,66,1439.2,1536,794,724,182,547,979,0.27399999999999997,1.45,24,AL,162,1458,12957.0,6040,4319,1604,117,152,71,39,0.645,16,34,0.981,0.687,0.0
438,2004.0,19,Minnesota Twins,AL,162,5623,780,1494,310,24,191,735,513,982,116,46,0.266,0.332,0.431,0.763,11,AL,92,70,4.03,162,162,48,68,1476.0,1523,715,661,167,431,1123,0.267,1.32,12,AL,162,1458,13284.0,6187,4428,1658,101,158,73,44,0.624,6,45,0.9840000000000001,0.6859999999999999,1.0
439,2004.0,20,Florida Marlins,NL,162,5486,718,1447,275,32,148,677,499,968,96,43,0.264,0.32899999999999996,0.406,0.736,26,NL,83,79,4.1,162,162,53,75,1439.0,1395,700,655,166,513,1116,0.256,1.33,5,NL,162,1458,12951.0,6006,4317,1603,86,153,118,38,0.7559999999999999,11,35,0.986,0.701,0.0
440,2004.0,21,Los Angeles Dodgers,NL,162,5542,761,1450,226,30,203,731,536,1092,102,41,0.262,0.332,0.423,0.755,28,NL,93,69,4.01,162,162,51,60,1453.1,1386,684,647,178,521,1066,0.254,1.31,1,NL,162,1458,13080.0,6099,4360,1666,73,145,96,40,0.706,15,43,0.988,0.7140000000000001,1.0
441,2004.0,22,Pittsburgh Pirates,NL,161,5483,680,1428,267,39,142,648,415,1066,63,40,0.26,0.321,0.401,0.722,10,NL,72,89,4.29,161,161,46,69,1428.0,1451,744,680,149,576,1079,0.267,1.42,16,NL,161,1449,12852.0,6080,4284,1693,103,189,72,38,0.655,2,45,0.983,0.685,0.0
442,2004.0,23,Toronto Blue Jays,AL,161,5531,719,1438,290,34,145,680,513,1083,58,31,0.26,0.32799999999999996,0.40299999999999997,0.732,6,AL,67,94,4.91,161,161,37,53,1421.0,1505,823,775,181,608,956,0.273,1.49,8,AL,161,1449,12789.0,5985,4263,1631,91,150,91,41,0.6890000000000001,11,60,0.985,0.6920000000000001,0.0
443,2004.0,24,Kansas City Royals,AL,162,5538,720,1432,261,29,150,675,461,1057,67,48,0.259,0.322,0.397,0.72,2,AL,58,104,5.15,162,162,25,47,1420.1,1638,905,813,208,518,887,0.29,1.52,27,AL,162,1458,12783.0,6027,4261,1635,131,169,84,35,0.706,17,60,0.978,0.675,0.0
444,2004.0,25,Tampa Bay Devil Rays,AL,161,5483,714,1416,278,46,145,685,469,944,132,42,0.258,0.32,0.405,0.725,16,AL,70,91,4.81,161,161,35,45,1417.0,1459,842,757,192,580,923,0.265,1.44,26,AL,161,1449,12753.0,5900,4251,1530,119,139,67,32,0.677,8,55,0.98,0.7,0.0
445,2004.0,26,Arizona Diamondbacks,NL,162,5544,615,1401,295,38,135,582,441,1022,53,32,0.253,0.31,0.39299999999999996,0.703,12,NL,51,111,4.98,162,162,33,55,1436.0,1480,899,794,197,668,1153,0.266,1.5,29,NL,162,1458,12924.0,6163,4308,1716,139,144,97,50,0.66,18,71,0.977,0.6809999999999999,0.0
446,2004.0,27,Cincinnati Reds,NL,162,5518,750,1380,287,28,194,713,599,1335,77,25,0.25,0.331,0.418,0.7490000000000001,3,NL,76,86,5.19,162,162,47,78,1443.2,1595,907,832,236,572,992,0.28,1.5,22,NL,162,1458,12993.0,6085,4331,1641,113,123,67,29,0.698,17,74,0.981,0.688,0.0
447,2004.0,28,New York Mets,NL,162,5532,684,1376,289,20,185,658,512,1159,107,23,0.249,0.317,0.409,0.726,23,NL,71,91,4.09,162,162,31,52,1449.0,1452,731,658,156,592,977,0.261,1.41,28,NL,162,1458,13041.0,6229,4347,1745,137,144,100,39,0.7190000000000001,12,30,0.978,0.693,0.0
448,2004.0,29,Montreal Expos,NL,162,5474,635,1361,276,27,151,605,496,925,109,38,0.249,0.313,0.392,0.705,13,NL,67,95,4.33,162,162,31,49,1447.0,1477,769,696,191,582,1032,0.266,1.42,10,NL,162,1458,13023.0,6139,4341,1699,99,172,58,41,0.586,7,43,0.9840000000000001,0.695,0.0
449,2004.0,30,Milwaukee Brewers,NL,161,5483,634,1358,295,32,135,601,540,1312,138,40,0.248,0.321,0.387,0.708,24,NL,67,94,4.24,161,161,42,64,1442.0,1440,757,679,164,476,1098,0.259,1.33,25,NL,161,1449,12978.0,6037,4326,1594,117,132,89,29,0.754,7,59,0.981,0.691,0.0
450,2003.0,1,Boston Red Sox,AL,162,5769,961,1667,371,40,238,932,620,943,88,35,0.289,0.36,0.491,0.851,18,AL,95,67,4.48,162,162,36,57,1464.2,1503,809,729,153,488,1141,0.263,1.36,19,AL,162,1458,13182.0,6186,4394,1679,113,130,101,35,0.743,20,44,0.982,0.685,1.0
451,2003.0,2,Atlanta Braves,NL,162,5670,907,1608,321,31,235,872,545,933,68,22,0.284,0.349,0.475,0.8240000000000001,21,NL,101,61,4.1,162,162,51,71,1456.1,1425,740,663,147,555,992,0.257,1.36,25,NL,162,1458,13107.0,6374,4369,1884,121,166,91,34,0.728,7,53,0.981,0.698,1.0
452,2003.0,3,Toronto Blue Jays,AL,162,5661,894,1580,357,33,190,853,546,1081,37,25,0.27899999999999997,0.349,0.455,0.8029999999999999,8,AL,86,76,4.69,162,162,35,52,1435.0,1560,826,748,184,485,984,0.276,1.43,24,AL,162,1458,12915.0,6164,4305,1742,117,161,126,32,0.797,10,56,0.981,0.6809999999999999,0.0
453,2003.0,4,St. Louis Cardinals,NL,162,5672,876,1580,342,32,196,827,580,952,82,32,0.27899999999999997,0.35,0.45399999999999996,0.804,11,NL,85,77,4.6,162,162,41,71,1463.2,1544,796,748,210,508,969,0.271,1.4,2,NL,162,1458,13173.0,6112,4391,1644,77,138,55,24,0.696,7,53,0.987,0.7,0.0
454,2003.0,5,Minnesota Twins,AL,162,5655,801,1567,318,45,155,755,512,1027,94,44,0.27699999999999997,0.341,0.431,0.772,12,AL,90,72,4.41,162,162,45,64,1462.0,1526,758,716,187,402,997,0.268,1.32,5,AL,162,1458,13158.0,5954,4386,1481,87,114,70,27,0.722,10,62,0.985,0.7,1.0
455,2003.0,6,Kansas City Royals,AL,162,5568,836,1526,288,39,162,781,476,926,120,42,0.27399999999999997,0.336,0.42700000000000005,0.763,5,AL,83,79,5.05,162,162,36,64,1438.2,1569,867,808,190,566,865,0.27899999999999997,1.48,17,AL,162,1458,12948.0,6129,4316,1705,108,143,95,42,0.693,8,60,0.982,0.69,0.0
456,2003.0,7,Seattle Mariners,AL,162,5561,795,1509,290,33,139,759,586,989,108,37,0.271,0.344,0.41,0.754,27,AL,93,69,3.76,162,162,38,52,1441.0,1340,637,602,173,466,1001,0.247,1.25,1,AL,162,1458,12969.0,5838,4323,1450,65,159,62,32,0.66,12,35,0.9890000000000001,0.72,0.0
457,2003.0,8,New York Yankees,AL,163,5605,877,1518,304,14,230,845,684,1042,98,33,0.271,0.35600000000000004,0.45299999999999996,0.81,13,AL,101,61,4.02,163,163,49,67,1462.0,1512,716,653,145,375,1119,0.265,1.29,21,AL,163,1467,13158.0,6078,4386,1578,114,126,92,37,0.713,13,33,0.981,0.6809999999999999,1.0
458,2003.0,9,Anaheim Angels,AL,162,5487,736,1473,276,33,150,687,476,838,129,61,0.268,0.33,0.413,0.743,19,AL,77,85,4.28,162,162,39,52,1431.1,1444,743,680,190,486,980,0.261,1.35,18,AL,162,1458,12882.0,5916,4294,1517,105,138,80,48,0.625,11,53,0.982,0.703,0.0
459,2003.0,10,Baltimore Orioles,AL,163,5665,743,1516,277,24,152,695,431,902,89,36,0.268,0.32299999999999995,0.405,0.7290000000000001,7,AL,71,91,4.76,163,163,41,62,1449.2,1579,820,767,198,526,981,0.278,1.45,12,AL,163,1467,13047.0,6137,4349,1683,105,164,121,37,0.7659999999999999,12,42,0.983,0.684,0.0
460,2003.0,11,Pittsburgh Pirates,NL,162,5581,753,1492,275,45,163,711,529,1049,86,37,0.267,0.33799999999999997,0.42,0.758,10,NL,75,87,4.64,162,162,44,68,1444.1,1527,801,744,178,502,926,0.272,1.4,26,NL,162,1458,12999.0,6300,4333,1844,123,159,69,26,0.726,10,50,0.98,0.691,0.0
461,2003.0,12,Colorado Rockies,NL,162,5518,853,1472,330,31,198,814,619,1134,63,37,0.267,0.344,0.445,0.79,1,NL,74,88,5.2,162,162,34,54,1420.0,1629,892,821,200,552,866,0.29,1.54,22,NL,162,1458,12780.0,6161,4260,1785,116,165,73,42,0.635,11,48,0.981,0.6779999999999999,0.0
462,2003.0,13,Texas Rangers,AL,162,5664,826,1506,274,36,239,799,488,1052,65,25,0.266,0.33,0.45399999999999996,0.784,2,AL,71,91,5.67,162,162,43,63,1433.1,1625,969,903,208,603,1009,0.28800000000000003,1.55,6,AL,162,1458,12900.0,6097,4300,1703,94,168,96,45,0.6809999999999999,11,51,0.985,0.675,0.0
463,2003.0,14,Florida Marlins,NL,162,5490,751,1459,292,44,157,709,515,978,150,74,0.266,0.33299999999999996,0.42100000000000004,0.754,20,NL,91,71,4.04,162,162,36,49,1445.1,1415,692,648,128,530,1132,0.258,1.35,3,NL,162,1458,13008.0,6004,4336,1590,78,162,70,25,0.737,11,51,0.987,0.6920000000000001,1.0
464,2003.0,15,Tampa Bay Devil Rays,AL,162,5654,715,1501,298,38,137,678,420,1030,142,42,0.265,0.32,0.40399999999999997,0.7240000000000001,14,AL,63,99,4.93,162,162,30,55,1436.2,1454,852,787,196,639,877,0.264,1.46,13,AL,162,1458,12930.0,5993,4310,1580,103,158,65,41,0.613,9,65,0.983,0.708,0.0
465,2003.0,16,San Francisco Giants,NL,161,5456,755,1440,281,29,180,713,593,980,53,37,0.264,0.33799999999999997,0.425,0.763,24,NL,100,61,3.73,161,161,43,60,1437.1,1349,638,595,136,546,1006,0.25,1.32,4,NL,161,1449,12936.0,6067,4312,1675,80,163,67,29,0.698,8,68,0.987,0.7090000000000001,1.0
466,2003.0,17,Arizona Diamondbacks,NL,162,5570,717,1467,303,47,152,696,531,1006,76,38,0.263,0.33,0.41700000000000004,0.746,25,NL,84,78,3.84,162,162,42,55,1455.0,1379,685,621,150,526,1291,0.25,1.31,16,NL,162,1458,13095.0,6165,4365,1693,107,132,84,38,0.6890000000000001,15,52,0.983,0.69,0.0
467,2003.0,18,Chicago White Sox,AL,162,5487,791,1445,303,19,220,766,519,916,77,29,0.263,0.331,0.446,0.777,23,AL,86,76,4.17,162,162,36,53,1431.0,1364,715,663,162,518,1056,0.253,1.32,8,AL,162,1458,12879.0,5974,4293,1588,93,154,58,29,0.667,13,39,0.9840000000000001,0.705,0.0
